channel_id,playlist_id,video_id,cleaned_title,cleaned_description,cleaned_comments
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,u2jUmds5ZFU,life advice qa with my brother,in this video my brother taimur and i answer various life advicethemed questions that our audience sent in via instagram and year olds we do our best to answer lifes most philosophical questions like how to combat procrastination how to study more efficiently how to juggle multiple audiobooks and much more enjoy our weekly podcast taimurs instagram alis instagram taimurs twitter alis twitter timestamps how to deal with procrastination how do i motivate myself to study more how do you pull yourself up after a failure any advice starting an online business how do you balance reading multiple books and audiobooks how has reading books helped you over the years how can i make money during school university whats been the single most worthwhile investment for your personal development have you ever struggled with mental health if so how did you cope whats the most valuable thing youve learned in your life so far what are your thoughts finasteride for hair loss does hard work always lead to success if you had a spare floating around what would you do with it together any tips for studying data science how do you deal with imposter syndrome favourite piece of tech released in links to stuff mentioned our podcast episode why do we struggle with motivation our podcast episode why do we struggle with consistency our podcast episode how can we get into the habit of reading podcast conan obrien needs a friend book the hour work week tim ferriss book show your work austin kleon book anything you want derek sivers book the courage to be disliked taimurs startup taimurs blog my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass how to be happier stoicism masterclass tools of the trade my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike how i remember what i read readwise where i get my music amazing for youtubers my website platform ghost other recommended courses effortless output with roam research building a second brain my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,wow mashallah twat that is the most whitewashed way of saying taimur but cute lmao its data not data identical u guyz of the geekiest guys ive seen in my life both wear gray same last name wears glasses even a birthmark neck exact spot i would like to hear about the psychic readings
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,UKCGs5sfheM,building the perfect desk setup ultrawide monitor standing desk,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon in todays vlog were updating the desk setup to something totally awesome and totally overkill massive thank you to lg and fully for gifting the obscenely wide monitor incredible electric standing desk enjoy xx fully europe fully usa lg wlc amazon sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,what size is the desk what stands is that for the monitor i have the same screen but my stand makes the computer far awayabout in from the wall looking to have my screen pushed back a little so its not so close to my face i actually really like a lot of the stuff youre using should drop a link to all the items what size is that desk that was this weekend haha quite a chore hi ali thinking about getting a screen what monitor arm would you suggest what sized desk is this how long his his desk so fucking tired of hearing a youtuber who has million followers say something is expensive or my mom wouldnt let wtf so fake what size is this desk what kind of standing desk did you use
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,JwhsPdN2RNg,how to film youtube videos your phone,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon my free online course video editing if youve dreamed of starting a youtube channel but havent got an expensive camera and gear yet this videos for you we talk over my top tips for filming quality videos with your iphone android using the app filmic pro the audio is probably the most important part id highly recommend using the rode videomicro to start with and you can always graduate to an external audio setup like i have later good luck with your journey recommended stuff app filmic pro iphone android mic rode videomicro phone lenses my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass how to be happier stoicism masterclass tools of the trade my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk how i remember what i read readwise where i get my music amazing for youtubers where i get my website themes from my personal ghost website theme what i use for analytics my website platform ghost other recommended courses effortless output with roam research building a second brain my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,do you use a teleprompter for your scripts im actually a little bit disappointed with rode mic you mentioned in video i expected it to be more than slightly better than iphone internal mic can you talk about the pro camera by moment thank you for sharing how to make video by phone after filming my video my phone how do i export that film into my computer especially if its a large file thanks for this im out about using public transport a lot for my videos would feel self conscious using large cameras microphones etc good to have some tips about getting better quality from my iphone too much information at one time one of those heathens nni am literally using a techno hello i have just started filming my phone and i had it turned so i could see myself but i am not looking straight ahead the camera is the side how do i remedy this thank you great informative video i love your content
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,-hzWbMy0CBg,the best ipad screen protector paperlike v,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon paperlike v sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,what kind of keyboard was that in the video anyone knows thx guys please dont fall for this paper like is really useless scratch magnet it damages your apple pencil tips the paperlike also wares in around months it looks really bad with scratches instead go for esr its great i think he is sponsored by paperlike coz paperlike is the wrost screen protector good quality tempared glass is best option how much you got paid from paper like please be genuine dont promote bullshit product for money its a really bad screen protector never listen to a sponsored review dont care who reviews it new pen magic trick heres your true paperlike dude why cant someone make a paperlike type product that you can put your ipad when using the pencil and then remove when you dont need it doesnt seem that difficult dissapointed
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,3NdH1pdQVhE,money relationships and hair loss answering your assumptions,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon in this video im addressing lots of assumptions that you guys sent in via instagram lots of the comments were about money and relationships but there were a few about how im going bald how arrogant i come across in videos and how i probably went to private school for the record my feelings werent at all hurt by these it was just banter so please dont feel bad for enjoy xx timestamps money relationships hair loss arrogance nerdiness private school how i never reply to messages being a doctor miscellaneous my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass how to be happier stoicism masterclass tools of the trade my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk how i remember what i read readwise where i get my music amazing for youtubers where i get my website themes from my personal ghost website theme what i use for analytics my website platform ghost other recommended courses effortless output with roam research building a second brain my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,check out my free video online masterclass how to study for exams i wish hope one day i will meet your mom a lady with right attitude towards education the way he is saying by the grace of god is so humble i really want to meet ali you dont owe an answer at all is your dad in the picture im cracked up when see hair loss index of video timestamp mashallah i will never leave medicinelol do not care about those who talks about hair loss cuz its normal and ur the perfect the way u are
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,H2_WC2bcKE8,smart passive income the third door monthly favourites,in this video we talk about the third door an amazing book by alex banayan the smart passive income podcast by pat flynn an incredible shiatsu massage electronic device thing and a blogger i started following recently called tynan who famously bought an island enjoy xx sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch timestamps the third door alex banayan smart passive income pat flynn shatsu massage device tynan main links the third door smart passive income shaitsu back massager tynan other links alex bunayan the ground up show tribe of mentors i will teach you to be rich the hour work week tynan noah kagans podcast tynan noah kagans podcast part forever nomad the ultimate guide to work travel tynan superhuman social skills tynan my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,youre a muslim what godness are you talking about brother this is literally one of the most interesting video i have watched i read the third door years ago almost but read it in one day but then again i didnt have to go be a doctor the next day sick thoughts step have ten friends please share more good podcast channel ali why i feel an urge to read all the books you recommended or even just mentionedi just wish i have the unlimited energy and time and just be able to read faster for that make a video that please hini have watched several of your videos and gained a lot of value from them in many of them you recommend learning to code a way or earning additional income and i wondered if you could eloborate that more in what exactly you recommend learning thanks what happened to monthly favourites hey ali i love pat flynn been listening to him for ages and even managed to be his show a uk podcaster maybe apply too hear my episode here hello ali very like your channel i started watching your video from the ipad pro usage and liked how you give the information so btw want to get a book from you especially this one this is my instagram account
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,8lhSb5libHY,general surgery a day in the life junior doctor vlog,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon in this video i ramble at length about a day in the life my general surgery placement enjoy xx sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,space consultant requirement for general surgeon top day did you use your personal ipad so the upper gi is not limited by ligament of treit anymore right you will know the value of all these minute details like adrenaline dosage when your phone dies or when you find yourself in places other than your advanced hospital and a person has anaphylactic shock or cardiac arrest hi ali a junior doctor are you required to diagnose a patient correctly what if yoyre not adept at making the correct diagnosis im actually kinda surprised how similar this is to being a house officer in malaysia only that you need to come at am to finish reviewing patients before rounds start and oh you need to take all the blood investigations but walking all the way to radiology to get a scan super relatable and the task list and trying to make sure youre being efficient possible like gathering scan requests to make only trip to radiology dropping off blood samples at the lab the way etc brings back memories haha advice choosing between obs and gyne versus general surgery thank you for the great contenti recently discovered your channel and im glad to have a continuous playlist of great contentnnevertheless regarding jehovahs witnessesit is true that they do not receive blood transfusionshowever resuscitations are allowed and cpr training is encouraged for the members documented the jworg website dnr is permissible to those who are terminally ill and only upon their requestbut generally it does not apply to all jw cases is general surgery more hectic than internal medicine
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,5Nin1OtjOlU,how i manage my time a doctor youtuber time management tips,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon start protecting your internet privacy and get months free hey friends in this video were deepdiving into time management i talk through principles tactics and tools that help juggle various things throughout the day enjoy xx timestamps owning your time the pareto principle parkinsons law the minute rule batching my rule for watching tv alfred forest fast fingers links getting things done the art of stressfree productivity the hour work week my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass how to be happier stoicism masterclass tools of the trade my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk how i remember what i read readwise where i get my music amazing for youtubers where i get my website themes from my personal ghost website theme what i use for analytics my website platform ghost other recommended courses effortless output with roam research building a second brain my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,if you enjoyed this video you might like my weekly newsletter where i share actionable productivity tips practical life advice and highquality insights from across the web check it out here thank you such a subtle selfcorrection nice all you plebians better stop using a mouse lol so why dont you like windows it has the same amount of pros and cons apple os do omg breaking bad took all of my time i rushed my videos i hated i started watching beaking bad it was the best tv show i watched and i havent watched anything else since and that was months ago im back doing what i love my channel love this video my shortcut in a streamdeck and pinning folders my pc for my current projects forst might make sad lol how am i supposed to watch this if i dont have somone dude your typing speed is insane im a developer and im only at wtf i need to up my game maybe i should watch less productivity videos and actually be more productive
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,tTexU42KzsI,the worlds smartest notebook rocketbook everlast review,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon check out my free video online masterclass how to study for exams in this video i review the rocketbook everlast notebook its pretty good and ive started to use it part of my everyday carry ps the rocketbook only works with the pilot frixion line of erasable pens these are pretty good pens but i forgot to mention it in the video p rocketbook website use my code aliabdaal to get a discount amazon link sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,check out my free video online class how to study for exams ended up throwing mine away writing surface is absolute crap hi do you still use rocketbook not sure if ive seen you reference it in more current videos im looking into getting one but unsure it sounds great but im trying to figure out ill really use it this is really magic until you realise that you could do the same thing with pencil and eraser but still i am buying this book because of one reason i hate erasers after i erase them the leftover erased part just sits in my book and everyone laughs at when i write in pencils yeahdeal breaker and plus water is sustainable it could be recycled pandya this is the best we are planing to gift this to our teacher your video is really helpful to under stand pros and cons thanks you i have been using the rocketbook daily for a long time now and being a graduate student who uses it daily for taking notes drawing diagrams writing out equations and whatnot i must admit i absolutely love it haha ahh love that you address how it feels when you write it very important love your videos bro nlisaviliamu ali looks really nice with this light beard and hairstyle
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,S8JLJqLvhzo,ipad vs kindle for reading books,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon check out which ipad you should buy in here hey friends in this video i attempt to answer the ageold question of whether you should read books an ipad or a kindle the short answer kindle the long answer watch the video enjoy amazon kindle paperwhite my video kindle vs kindle paperwhite bad blood secrets and lies in a silicon valley startup john carreyrou my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass how to be happier stoicism masterclass tools of the trade my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk how i remember what i read readwise where i get my music amazing for youtubers where i get my website themes from my personal ghost website theme what i use for analytics my website platform ghost other recommended courses effortless output with roam research building a second brain my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,why get two devices when the ipad mini is perfect for reading and all others function the new settings reduce the eye strain issue and battery life is greatly enhanced by using low power mode and airplane setting buy a ipad mini i read kindle app every night and never get eye strain so like any other benefits i do rarely get eye strain but i deal with it maybe cause i play video games it does not affect much hi which kindle do you use ipad for reading comics and manga can you do a video how to scan in a book to notability to annotate it can you read medical books using your kindle great job the video no it doesnt get the paper so kindle is not recommended for medical books with figures or also for ones without much figures but having charts tables
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,M6mFP3NzxrQ,away weekender bag review,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon away luggage this link should give you off in the usa and also gives off my next away purchase lol in this video im reviewing the ridiculously expensive away weekender bag this bag has been my weekend companion for several months now and so i thought id put this together to help anyone considering buying it enjoy xx sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup,you have forgotten the time stampsnn why get a weekend bagnn away weekender featuresnn is it worth the moneynnbut maybe i am blind and did not see his comment it will actually look like you went there to satay for ever at their house did the stop selling this im notnable to find it take a drink every time ali picks up the bag and puts it back down hows this verses the everyday away bag im torn between the two havent owned neither why is this it took watching this video to realize that there was a key chair attachment to it lol their suitcases are trash minus the aluminum ones but the duffle the weekender is amazing ive given it gifts and only just purchased one for myself this year i opted for the nylon one because i know if i purchased the canvas ones it would drive mad to see it get dirty over time this is one of the few reviews i found the bag that being said thank you for taking the time to post this wow what a great review i especially appreciated how you view the bags organizational featuresbenefits the same way i do the bag looks too new that doesnt look like you used it everyday happy holidays here is off your away purchase todaynn
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,yjTC5Jbe0ac,monthly favourites ali abdaal,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon leuchhterm notebook shoe dog phil knight deviate with rolf potts the psychology of passive barriers sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,great videos a shaped blue ribbon you make a book sound interesting currently in your cohort ptya course you are an endless inspiration guess im the billion something person telling it you he has to do a lot of these great content we would like to see a video how hard copy notes can be transferred to digital a text and synchronize thanks a lot nice
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,Te0_nt62lJQ,how i make my youtube videos,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon my free online course video editing thank you to storyblocks video for sponsoring this video click my link to learn more about storyblocks in this video were talking about the setup that makes my youtube videos we go through the camera lens and monitor and the lighting and audio equipment that makes my videos look pretty reasonable in terms of quality if i do say so myself i also give a quick tour of my desk and the stuff thats in the background enjoy xx my online course video editing my youtube camera gear where i get my music from amazing for youtubers sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike timestamps camera setup audio setup lighting setup editing setup background setup who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,love your videos what camera were you using to film your headshot in this video i want to stay away from it or anything like it tbh the focusing was awful no offense and i know this video is super old and youve really stepped things up i just want to make sure i dont accidentally buy a camera like it i wonder why does the audio have to be recorded separately i love your down to earth style and presentation you are an inspiration to for truly being your authentic self and have fun filming thanks man i appreciate your hard work thank you great video i am starting my own channel and im from afghanistan your video was informative your thoughts hi do you also recommended the sony a instead of a one question ali do you keep the camera in autofocus mode i mean does it tracks face automatically this should be called where i make my youtube videos or with what still fun to watch thanks for sharing thank you ali
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,jFACcujmdE4,how i use my ipad pro a doctor,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon the first people to click my link will get two months of skillshare premium for free my favourite ipad screen protector paperlike in this video i discuss the main ways in which i use my ipad pro in my daily work a junior doctor i talk about how i use goodnotes and the dash plus productivity system to manage my todo lists the magic of electronic medical records the power of being able to look stuff up the fly and the beauty of productive downtime enjoy xx ps eagleeyed viewers might realise that this is a reupload the original video i posted in early missed the mark in terms of taking issues like data protection seriously i hope this new version addresses some of those issues while also showing what a benefit technology like the ipad provides in clinical settings sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch timestamps goodnotes dash plus electronic patient records looking stuff up productive downtime my online course video editing my youtube camera gear where i get my music from amazing for youtubers who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup,ali you are brilliant i love your channel and the insights you so willingly share with us best of luck thinking about you are a patient of ali and talking about productivity at diagnosis it should be cool but you can do all of these things more reliably paper at a fraction of the cost and no charging and it doesnt break if you drop it try to use microsoft to do its a great tool love that thing you do with your apple pencil exactly what i was looking forthanks would you recommend the writing experience a tempered glass screen protector such spigen sounds like the ipad is the most secure thing you have nlike no icloud sync nyour ipad is connected to your hospital nand your ipad can not be opened by the fbi do you use a screen protector using bed numbers only to remind a doctor of to what to do without specific patient identification factors makes this a very dangerous system patients are often moved to different beds and relying bed numbers could seriously increase risk of medical errors including wrong investigations and treatments being administered to the wrong patients
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,i7awefFU_Hg,my favourite fantasy books,preorder my book to get an exclusive ticket to the feelgood productivity annual planning workshop website amazon start listening with a day audible trial and your first audiobook plus two audible originals are free visit or text aliabdaal to usa in this video i talk through incredible fantasy book series that i recently devoured we talk about the mistborn series by brandon sanderson the name of the wind by patrick rothfuss and the stormlight archive also by brandon sanderson enjoy xx links mistborn the name of the wind the stormlight archive sign up to my weekly email newsletter my website blog my weekly podcast instagram twitter twitch my favourite ipad screen protector paperlike where i get my music from amazing for youtubers my online course video editing my youtube camera gear who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog my most popular videos how i take notes my ipad pro in medical school how to study for exams evidence based revision tips how i ranked st at cambridge university the essay memorisation framework my productivity desk setup if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone,thanks to alis recommendation now mistborn series and stormlight archive series are my favourite books still in progress and plan to start kingkiller in heyalinthere used to be playlist dedicated to fantasy books only where i vaguely remember you talking wheel of time and other booksi was looking for those any chance you might add those videos to your book club or create another playlist i listened to the first mistborn book and it was great ugh kingkiller was sooo good i was so upset to learn it wasnt finished and i have to wait for new books to be written gahhh i intentionally forgot the expected release bc it seemed much too far in the future if anybody knows that the next book is out please do tell i highly recommend to anyone and everyone the licanius trilogy i never read fantasy and only read classic literature i picked up book one the shadow of what was lost and was instantly hooked its not the best writing its the authors first works to be published and is very straightforward the fucking plot in this book is phenomenal the plot twists are the most appalling ive ever read its such an underrated series and if youre reading this read it theyre long books but the font is big and it totally goes quick the villains are bad ass the magic system is complex and easy to understand the epilogues in these books are the most amazing pages ive ever read nnnsince reading licanius ive been reading other fantasys series and to this day its my favorite due to the character arc of caeden he is the most intricate complex character i have ever read about nnnread it nnnalso i love mistborn such an awesome series im here again my last comment is from months ago reminiscing about these books im such a huge nerd for fantasy books now its great where is the video that you invited brandon sanderson to your channel i missed the live that day woo is all same manhwa genre you should read manhwa great taste but vin wasnt a farmer not even close love these recommendations read them all last year well some other super great series are the farseer series by robin hobb and one of my most cherished series i discovered a teenager tales of the otori
